流水號,授課對象,課號,班次,課程名稱,簡介影片,學分,課程識別碼,全/半年,授課教師,加選方式,時間教室,總人數,選課限制條件,備註,課程網頁,本學期我預計要選的課程,classroom,time_0_0,time_0_1,time_0_2,time_0_3,time_0_4,time_0_5,time_0_6,time_0_7,time_0_8,time_0_9,time_0_10,time_0_11,time_0_12,time_0_13,time_0_14,time_1_0,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_2_0,time_2_1,time_2_2,time_2_3,time_2_4,time_2_5,time_2_6,time_2_7,time_2_8,time_2_9,time_2_10,time_2_11,time_2_12,time_2_13,time_2_14,time_3_0,time_3_1,time_3_2,time_3_3,time_3_4,time_3_5,time_3_6,time_3_7,time_3_8,time_3_9,time_3_10,time_3_11,time_3_12,time_3_13,time_3_14,time_4_0,time_4_1,time_4_2,time_4_3,time_4_4,time_4_5,time_4_6,time_4_7,time_4_8,time_4_9,time_4_10,time_4_11,time_4_12,time_4_13,time_4_14,time_5_0,time_5_1,time_5_2,time_5_3,time_5_4,time_5_5,time_5_6,time_5_7,time_5_8,time_5_9,time_5_10,time_5_11,time_5_12,time_5_13,time_5_14,time_6_0,time_6_1,time_6_2,time_6_3,time_6_4,time_6_5,time_6_6,time_6_7,time_6_8,time_6_9,time_6_10,time_6_11,time_6_12,time_6_13,time_6_14,A1,A2,A3,A4,A5,A6,A7,A8
49953, ,ECON1020,04, 個體經濟學原理與實習,  ,4.0,303 10110,半年,樊家忠,2,"一5(社科102)三5(社科102)五2,3,4(社科102)",131,"限學士班一年級,本校修課人數上限：131人",一5三5實習課。各系必帶入作業完成後，於二階選課階段開放通識A5*選修。可抵通識。。A5*:公民意識與社會分析領域。可充抵通識,    , ,社科102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41778, ,ECON1020,05, 個體經濟學原理與實習,  ,4.0,303E10110,半年,王道一,2,"一5(博雅103)三5(博雅103)五2,3,4(博雅103)",250(含開放臺大系統人數:6),"限學士班一年級,本校修課人數上限：244人,外系人數限制：150人",本課程以英語授課。一5三5實習課。各系必帶入作業完成後，於二階選課階段開放通識A5*選修。可抵通識。。A5*:公民意識與社會分析領域。可充抵通識本課程英文化程度說明,   , ,博雅103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21293, ,ECON1022,01, 個體經濟學原理,  ,3.0,303 10130,半年,李顯峰,2,"一8,9,10(普101)",250,本校修課人數上限：250人,工管系時段(必帶入)，法律系時段（非法律系系內選修課程）。兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識,   , ,普101,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82120, ,ECON1022,02, 個體經濟學原理,  ,3.0,303 10130,半年,劉錦添,2,"三2,3,4(社科403)",100(含開放臺大系統人數:10),本校修課人數上限：90人,公衛系時段(必帶入)。兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識,    , ,社科403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15968, ,ECON1023, , 總體經濟學原理,  ,3.0,303 10140,半年,陳虹如,3,"一2,3,4(社科303)",100,本校修課人數上限：100人,兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識,   , ,社科303,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55739, ,ECON3007, , 經濟史一,  ,3.0,303E20010,半年,魏凱立,3,"一7,8,9(社科403)",131,本校修課人數上限：131人,本課程以英語授課。。A5:公民意識與社會分析本課程英文化程度說明,   , ,社科403,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41427, ,ECON2024, , 影視幕後的商業運作,  ,2.0,303 22080,半年,馮勃翰,2,"五6,7(博雅102)",160(含開放臺大系統人數:10),本校修課人數上限：150人,初選限160人，加選採申請制，總人數限240人。通識課程。不可抵經濟系選修。限大二以上。。A16:文學與藝術、量化分析與數學素養,   , ,博雅102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51343, ,ECON4034, , 創新和產業經濟學,  ,2.0,303 45300,半年,鄭秀玲,2,"二6,7(社科302)",40,"限學士班三年級以上,本校修課人數上限：40人",兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識,    , ,社科302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22962, ,Soc1027,01, 社會學,  ,3.0,305 10110,半年,簡妤儒,2,"三6,7,8(普103)",120,本校修課人數上限：120人,必修系所不可充抵通識A5*。A5*:公民意識與社會分析領域。可充抵通識,    , ,普103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15061, ,Soc1027,02, 社會學,  ,3.0,305 10110,半年,吳嘉苓,2,"五7,8,9(共201)",100,本校修課人數上限：100人,必修系所不可充抵通識A5*。A5*:公民意識與社會分析領域。可充抵通識,    , ,共201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39631, ,Soc1027,03, 社會學,  ,3.0,305E10110,半年,劉華真,2,"二2,3,4(綜604)",50,本校修課人數上限：50人,本課程以英語授課。必修系所不可充抵通識A5*。A5*:公民意識與社會分析領域。可充抵通識本課程英文化程度說明,    , ,綜604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15236, ,Soc1027,04, 社會學,  ,3.0,305 10110,半年,李令儀,2,"三2,3,4(共105)",50,本校修課人數上限：50人,必修系所不可充抵通識A5*。A5*:公民意識與社會分析領域。可充抵通識,    , ,共105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53862, ,Soc1004, , 社會學甲上,  ,3.0,305 101A1,全年,陳東升,2,"二2,3,4(共101)",150(含開放臺大系統人數:10),"本校修課人數上限：140人,外系人數限制：10人",實習時間為週二至週四17：3019：20，分組進行。實習課請選社甲實習上。兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識,    , ,共101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56477, ,Soc1013,01, 社會學導論,  ,2.0,305 10240,半年,林鶴玲,2,"二3,4(綜504)",80(含開放臺大系統人數:6),本校修課人數上限：74人,A5:公民意識與社會分析,    , ,綜504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57582, ,PS5701, , 東亞民主化專題,  ,2.0,322EU2370,半年,黃旻華,2,"二8,9(社科303)",141(含開放臺大系統人數:10),"本校修課人數上限：131人,外系人數限制：60人",本課程以英語授課。兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識本課程英文化程度說明,    , ,社科303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50166, ,NtlDev1050, , 中國大陸法律發展,  ,2.0,341 11590,半年,陳顯武,2,"五5,6(共201)",160(含開放臺大系統人數:10),"本校修課人數上限：150人,外系人數限制：150人",A5:公民意識與社會分析,    , ,共201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19556, ,NtlDev1095, , 中國大陸研究學程導論,  ,2.0,341 17850,半年,葉國俊,2,"二7,8(社科202)",75(含開放臺大系統人數:10),"本校修課人數上限：65人,外系人數限制：65人",A5:公民意識與社會分析,   , ,社科202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27967, ,NtlDev1084, , 朝鮮王朝的建立與發展,  ,2.0,341 17950,半年,姜智恩,2,"四1,2(博雅202)",110,"本校修課人數上限：110人,外系人數限制：110人",A23:歷史思維、世界文明,    , ,博雅202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12001, ,Med1002, , 月經:理論、思潮與行動,  ,2.0,401 11600,半年,黃韻如,3,"三9,10(博雅102)",100,本校修課人數上限：100人,A58:公民意識與社會分析、生命科學與謝筱玫、詹魁元、張聖琳、蔡沛學合授,   , ,博雅102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51571, ,MD&PH5007,01, 醫學與生活,  ,2.0,405 50900,半年,楊榮森,3,"三8,9(基醫101)",160,本校修課人數上限：160人,合開教師:賴聖如。。A8:生命科學與何子昌、廖士程、謝銘鈞、程劭儀、盤松青、彭仁奎、姚建安、紀乃新、梁嘉德、曾子豪、呂育全、李正、徐瑋勵、蕭斐元合授,    , ,基醫101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66075, ,MD&PH5007,02, 醫學與生活,  ,2.0,405 50900,半年,江鴻生,3,"三6,7(基醫104)",120,本校修課人數上限：120人,與烏惟新合授。。A8:生命科學與嚴崇仁、陳宜君、黃瑞雄、許昭禹、譚慶鼎、曾慶孝、謝武勳、謝松洲、李銘仁、柴惠敏、簡盟月、孫家棟、吳造中、蔡甫昌合授,    , ,基醫104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36032, ,MD&PH5007,03, 醫學與生活,  ,2.0,405 50900,半年,楊榮森,3,"三6,7(基醫101)",160,本校修課人數上限：160人,合開教師:楊錫欽。。A8:生命科學與薛博仁、鄭雅蓉、劉智民、黃國皓、吳爵宏、蔡宏斌、黃韻如、李正、黃貴薰、王淑芬、沈麗娟、吳木榮、鄭金寶合授,    , ,基醫101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89115, ,MD&PH5008, , 現代生物技術與健康,  ,2.0,405 51000,半年,張明富,2,"四3,4(普103)",250(含開放臺大系統人數:20),本校修課人數上限：230人,A8:生命科學與吳明義、蔡孟昆、戴浩志、江君揚、劉謙美、蘇剛毅、楊偉勛、張富雄、詹迺立、林敬哲、錢宗良、伍安怡、楊志新、張以承合授,    , ,普103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33230, ,MD&PH5023, , 醫療與社會,  ,2.0,405 52600,半年,朱宗信,2,"一6,7(基醫302)",30,本校修課人數上限：30人,兼通識A45*。。A45*:哲學與道德思考、公民意識與社會分析領域。可充抵通識與吳嘉苓、蔡甫昌、吳建昌、陳彥元、陳聰富合授,    , ,基醫302,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60444, ,MD&PH5024, , 醫學與人文,  ,2.0,405 52700,半年,陳彥元,2,"五6,7(基醫301)",80,本校修課人數上限：80人,與徐思淳.林子忻合開。兼通識A12*。。A12*:文學與藝術、歷史思維領域。可充抵通識與許博欽、呂  立、蘇真真、蔡詩力合授,    , ,基醫301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
41757, ,MD&PH5078, , 心理健康促進與自殺防治,  ,3.0,405 53000,半年,吳佳儀,2,"三7,8,9(新204)",100,本校修課人數上限：100人,初選不開放。選課9/15前填修課動機單https://forms.gle/oqvZx7A3DkA9KbaX8。A5:公民意識與社會分析與李明濱合授,    , ,新204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32087, ,ClinMD5013, , 探索臺灣：生技醫藥及疾病,  ,2.0,421EU8000,半年,江伯倫,3,"五8,9(綜504)",80,本校修課人數上限：80人,"本課程以英語授課。限國際生,讓國際生了解台灣醫學科技進步,介紹本地特色疾病,台灣在COVID-19預防和治療上成果。A8:生命科學與陳宜君、劉俊人、朱家瑜、俞欣慧、樹金忠、楊偉勛、蔡幸真、吳忠勳合授本課程英文化程度說明",    , ,綜504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25699, ,Phmco1001, , 細胞治療與再生醫學面面觀,  ,2.0,443 10010,半年,林泰元,3,"一8,9(博雅301)",40,本校修課人數上限：40人,A8:生命科學,    , ,博雅301,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11363, ,Tox5009, , 毒道之處看不見的危機!,  ,2.0,447 U2500,半年,姜至剛,2,"一8,9(博雅202)",180(含開放臺大系統人數:10),本校修課人數上限：170人,A78:物質科學、生命科學與劉興華、陳惠文、劉秉慧、蔡幸真、華國泰、陳珮珊合授,    , ,博雅202,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62726, ,ME4110, , 工程發展與社會變遷,  ,2.0,502 45350,半年,楊申語,2,"四6,7(博雅103)",180,"本校修課人數上限：180人,外系人數限制：100人",第一次上課未到者視同放棄。兼通識A7*。。A7*:物質科學領域。可充抵通識,    , ,博雅103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58150, ,ME4116, , 現代科技與人類文明,  ,2.0,502 45410,半年,楊申語,2,"二6,7(博雅102)",180,本校修課人數上限：180人,第一次上課未到者視同放棄。兼通識A7*。。A7*:物質科學領域。可充抵通識,    , ,博雅102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
