流水號,授課對象,課號,班次,課程名稱,簡介影片,學分,課程識別碼,全/半年,授課教師,加選方式,時間教室,總人數,選課限制條件,備註,課程網頁,本學期我預計要選的課程,classroom,time_0_0,time_0_1,time_0_2,time_0_3,time_0_4,time_0_5,time_0_6,time_0_7,time_0_8,time_0_9,time_0_10,time_0_11,time_0_12,time_0_13,time_0_14,time_1_0,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_2_0,time_2_1,time_2_2,time_2_3,time_2_4,time_2_5,time_2_6,time_2_7,time_2_8,time_2_9,time_2_10,time_2_11,time_2_12,time_2_13,time_2_14,time_3_0,time_3_1,time_3_2,time_3_3,time_3_4,time_3_5,time_3_6,time_3_7,time_3_8,time_3_9,time_3_10,time_3_11,time_3_12,time_3_13,time_3_14,time_4_0,time_4_1,time_4_2,time_4_3,time_4_4,time_4_5,time_4_6,time_4_7,time_4_8,time_4_9,time_4_10,time_4_11,time_4_12,time_4_13,time_4_14,time_5_0,time_5_1,time_5_2,time_5_3,time_5_4,time_5_5,time_5_6,time_5_7,time_5_8,time_5_9,time_5_10,time_5_11,time_5_12,time_5_13,time_5_14,time_6_0,time_6_1,time_6_2,time_6_3,time_6_4,time_6_5,time_6_6,time_6_7,time_6_8,time_6_9,time_6_10,time_6_11,time_6_12,time_6_13,time_6_14,A1,A2,A3,A4,A5,A6,A7,A8
30859, ,ESOE3003, , 工程及專業倫理,  ,2.0,505 30140,半年,陳琪芳,2,"五6,7(工綜B03)",75,本校修課人數上限：75人,兼通識A4*。第一次上課未到者視同放棄。。A4*:哲學與道德思考領域。可充抵通識與蔡甫昌、李志中、張俊哲、張時中、李君浩、王秀槐合授,    , ,工綜B03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10951, ,EnvE5007, , 綠色生產與消費,  ,2.0,541 U0160,半年,駱尚廉,2,"四3,4(環工103)",80,本校修課人數上限：80人,兼通識A57*。。A57*:公民意識與社會分析、物質科學領域。可充抵通識與蔣本基、闕蓓德、于昌平、袁美華合授,    , ,環工103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46538, ,Forest2048, , 認識全球，在地國際化,  ,2.0,605E26260,半年,袁孝維,2,"四8,9(博雅102)",250(含開放臺大系統人數:60),"本校修課人數上限：190人,外系人數限制：160人",本課程以英語授課。兼通識A35*。。A35*:世界文明、公民意識與社會分析領域。可充抵通識與周家蓓合授本課程英文化程度說明,    , ,博雅102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46885, ,Forest3031,01, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,6,7,8,9(請洽系所辦)  ",35,"本校修課人數上限：35人,外系人數限制：32人",生物群選必。110年10月22-26日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13816, ,Forest3031,02, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,6,7,8,9(請洽系所辦)  ",35,"本校修課人數上限：35人,外系人數限制：32人",生物群選必。110年10月29日-11月2日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32758, ,Forest3031,03, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,5,6,7,8,9(請洽系所辦)  ",35(含開放臺大系統人數:8),"本校修課人數上限：27人,外系人數限制：24人",生物群選必。110年11月19-23日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89245, ,Forest3031,04, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,6,7,8,9(請洽系所辦)  ",35,"本校修課人數上限：35人,外系人數限制：32人",生物群選必。110年11月26-30日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77445, ,Forest3031,05, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,6,7,8,9(請洽系所辦)  ",35,"本校修課人數上限：35人,外系人數限制：32人",生物群選必。110年12月3-7日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25398, ,Forest3031,06, 森林生物多樣性概論,  ,3.0,605 39460,半年,丁宗蘇,2,"六2,3,4,5,6,7,8,9(請洽系所辦)  ",35(含開放臺大系統人數:8),"本校修課人數上限：27人,外系人數限制：24人",生物群選必。110年12月10-14日為校外教學日，此時間若與其他課程衝堂，請勿選課。兼通識A8*。。A8*:生命科學領域。可充抵通識與蔡明哲、羅南德、曾惠芸合授,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74250, ,Forest3075, , 人文與科技的對話,  ,2.0,605 39580,半年,袁孝維,2,"三6,7(博雅101)",300,本校修課人數上限：300人,兼通識A47*。。A47*:哲學與道德思考、物質科學領域。可充抵通識,    , ,博雅101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42635, ,BICD2041, , 營養教育與傳播,  ,2.0,610 22800,半年,洪泰雄,3,"三3,4(生傳402室)",80,本校修課人數上限：80人,兼通識A8*。。A8*:生命科學領域。可充抵通識,    , ,生傳402室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20506, ,Forest5035,01, 探索臺灣:自然環境與資源,  ,2.0,625EU1900,半年,袁孝維,2,"三8,9(博雅201)",75(含開放臺大系統人數:6),"限國際學生,本校修課人數上限：69人,外系人數限制：69人",本課程以英語授課。兼通識A7*。。A7*:物質科學領域。可充抵通識與施路易、謝志豪、劉奇璋、胡哲明、柯佳吟合授本課程英文化程度說明,    , ,博雅201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72560, ,Forest5035,02, 探索臺灣:自然環境與資源,  ,2.0,625EU1900,半年,袁孝維,2,"三8,9(請洽系所辦)  ",15,本校修課人數上限：15人,本課程以英語授課。與01班併班，在博雅201上課。兼通識A7*。。A7*:物質科學領域。可充抵通識與施路易、謝志豪、劉奇璋、胡哲明、柯佳吟合授本課程英文化程度說明,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73015, ,Forest5071,01, 探索臺灣：自然資源保育與經營管理,  ,2.0,625EU2250,半年,劉奇璋,2,"四6,7(博雅201)",80(含開放臺大系統人數:20),"限國際學生,本校修課人數上限：60人,外系人數限制：55人",本課程以英語授課。兼通識A8*。。A8*:生命科學領域。可充抵通識與吳俊傑、李鴻源、袁孝維合授本課程英文化程度說明,    , ,博雅201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24336, ,Forest5071,02, 探索臺灣：自然資源保育與經營管理,  ,2.0,625EU2250,半年,劉奇璋,2,"四6,7(請洽系所辦)  ",20,"本校修課人數上限：20人,外系人數限制：10人",本課程以英語授課。與01班併班，在博雅201上課。兼通識A8*。。A8*:生命科學領域。可充抵通識與吳俊傑、李鴻源、袁孝維合授本課程英文化程度說明,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28826, ,ENT5069, , 食用昆蟲學,  ,2.0,632EU1270,半年,薛馬坦,1,"五6,7(博雅202)",200(含開放臺大系統人數:40),本校修課人數上限：160人,本課程以英語授課。兼通識A8*。。A8*:生命科學領域。可充抵通識本課程英文化程度說明,    , ,博雅202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50129, ,FOOD1001, , 食品與健康,  ,2.0,641 10100,半年,沈立言,2,"二6,7(普101)",250(含開放臺大系統人數:6),本校修課人數上限：244人,"第一週缺席未到者，視為退選, 教師得予以擋修.兼通識A8*。。A8*:生命科學領域。可充抵通識與陳明汝、呂廷璋、羅翊禎、謝淑貞、陳宏彰、陳家揚合授",    , ,普101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25346, ,IM2011,01, 商管程式設計,  ,3.0,705 23600,半年,孔令傑,2,"一2,3,4(請洽系所辦)  ",400,"限社會科學院學生(含輔系、雙修生) 且 限文學院學生(含輔系、雙修生) 且 限法律學院學生(含輔系、雙修生),本校修課人數上限：400人","本課程中文授課,使用英文教科書。討論課擇一，請參考課程大綱。兼通識A6*。。A6*:量化分析與數學素養領域。可充抵通識與盧信銘合授",    , ,請洽系所辦,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28470, ,IM2011,02, 商管程式設計,  ,3.0,705 23600,半年,孔令傑,2,"一2,3,4(博雅101)",270,"限管理學院學生(含輔系、雙修生),本校修課人數上限：270人","本課程中文授課,使用英文教科書。討論課擇一，請參考課程大綱。連線01班同步進行視訊上課。兼通識A6*。。A6*:量化分析與數學素養領域。可充抵通識與盧信銘合授",    , ,博雅101,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21041, ,IM2011,03, 商管程式設計,  ,3.0,705 23600,半年,孔令傑,2,"一2,3,4(普101)",70(含開放臺大系統人數:50),"限管理學院學生(含輔系、雙修生),本校修課人數上限：20人","本課程中文授課,使用英文教科書。討論課擇一，請參考課程大綱。連線01班同步進行視訊上課。兼通識A6*。。A6*:量化分析與數學素養領域。可充抵通識與盧信銘合授",    , ,普101,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15404, ,IM2011,04, 商管程式設計,  ,3.0,705 23600,半年,孔令傑,2,"一2,3,4(請洽系所辦)  ",100,"限生農學院學生(含輔系、雙修生) 且 限醫學院學生(含輔系、雙修生) 且 限公衛學院學生(含輔系、雙修生) 且 限生命科學院學生(含輔系、雙修生),本校修課人數上限：100人","本課程中文授課,使用英文教科書。討論課擇一，請參考課程大綱。連線01班同步進行視訊上課。兼通識A6*。。A6*:量化分析與數學素養領域。可充抵通識與盧信銘合授",    , ,請洽系所辦,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36421, ,PH0016, , 食品安全與生活,  ,3.0,801 00150,半年,魏嘉徵,2,"一2,3,4(公衛211)",50,"本校修課人數上限：50人,外系人數限制：25人",A78:物質科學、生命科學與陳玟伶、王如邦合授,    , ,公衛211,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11064, ,PH2015, , 環境基本原理,  ,2.0,801 25300,半年,王根樹,2,"四3,4(公衛211)",50,本校修課人數上限：50人,初選不開放。修課對象：公衛系以大一大二學生為主，外系限社會科學領域學生。兼通識A78*。。A78*:物質科學、生命科學領域。可充抵通識,    , ,公衛211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74433, ,PH3032, , 職業衛生,  ,2.0,801 36420,半年,楊孝友,3,"二6,7(公衛201)",55,"本校修課人數上限：55人,外系人數限制：10人",兼通識A58*。。A58*:公民意識與社會分析、生命科學領域。可充抵通識與吳章甫、陳佳合授,    , ,公衛201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58927, ,PH3040, , 全球衛生,  ,3.0,801E38100,半年,李婉甄,2,"一6,7,8(公衛201)",50(含開放臺大系統人數:10),本校修課人數上限：40人,本課程以英語授課。邀訪講賓：吳靜如、彭逸如。兼通識A58*。。A58*:公民意識與社會分析、生命科學領域。可充抵通識與劉凱利、張弘潔、程蘊菁、林先和、張書森、官晨怡、傅美蓁、蔡詩偉、蔡坤憲、楊孝友、楊瑞玉合授本課程英文化程度說明,    , ,公衛201,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67204, ,HPM5005, , 社會與健康導論,  ,2.0,848 U1050,半年,江東亮,2,"二6,7(公衛601B)",24,"本校修課人數上限：24人,外系人數限制：10人",兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識與張弘潔合授,    , ,公衛601B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42492, ,HPM5024, , 健康政策、倫理與政治,  ,2.0,848 U1170,半年,葉明叡,2,"四6,7(公衛601)",25,"本校修課人數上限：25人,外系人數限制：10人",A45:哲學與道德思考、公民意識與社會分析,   , ,公衛601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54351, ,EE3025, , 科學研究與學術生涯,  ,3.0,901E30100,半年,鍾孝文,2,"五2,3,4(電二145)",60,本校修課人數上限：60人,本課程以英語授課。。A67:量化分析與數學素養、物質科學本課程英文化程度說明,   , ,電二145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
56410, ,EE3031, , 計算機程式設計,  ,3.0,901 33920,半年,黃俊郎,2,"五2,3,4(請洽系所辦)  ",52,本校修課人數上限：52人,上課地點:計中212。。A6:量化分析與數學素養,    , ,請洽系所辦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25539, ,EE3041, , 台灣資通訊技術的發展,  ,2.0,901E33980,半年,林致廷,2,"三3,4(電二144)",50,本校修課人數上限：50人,本課程以英語授課。。A7:物質科學本課程英文化程度說明,    , ,電二144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
